sentence,component_id,component_name,confidence,source
1,_st2Y0HDrEeSqnN80MQ2uGw,Facade,1.00,one_call
3,_st2Y0HDrEeSqnN80MQ2uGw,Facade,1.00,one_call
6,_st2Y0HDrEeSqnN80MQ2uGw,Facade,1.00,one_call
7,_p_EeYHDrEeSqnN80MQ2uGw,MediaManagement,1.00,one_call
8,_p_EeYHDrEeSqnN80MQ2uGw,MediaManagement,1.00,one_call
9,_p_EeYHDrEeSqnN80MQ2uGw,MediaManagement,1.00,one_call
11,_ahv3gL0YEeSAHuL4ItXOLQ,UserManagement,1.00,one_call
12,_tBjC0HDpEeSqnN80MQ2uGw,UserDBAdapter,1.00,one_call
13,_ahv3gL0YEeSAHuL4ItXOLQ,UserManagement,1.00,one_call
16,_h_QpkLhEEeSNPorBlo7x9g,TagWatermarking,1.00,one_call
17,_p_EeYHDrEeSqnN80MQ2uGw,MediaManagement,1.00,one_call
19,_B5geQHDsEeSqnN80MQ2uGw,Packaging,1.00,one_call
20,_o10-YHDrEeSqnN80MQ2uGw,Reencoding,1.00,one_call
23,_5LN7MLg2EeSNPorBlo7x9g,DB,1.00,one_call
24,_5LN7MLg2EeSNPorBlo7x9g,DB,1.00,one_call
25,_5LN7MLg2EeSNPorBlo7x9g,DB,1.00,one_call
25,_9eK7YHDrEeSqnN80MQ2uGw,MediaAccess,1.00,one_call
26,_9eK7YHDrEeSqnN80MQ2uGw,MediaAccess,1.00,one_call
27,_9eK7YHDrEeSqnN80MQ2uGw,MediaAccess,1.00,one_call
28,_9eK7YHDrEeSqnN80MQ2uGw,MediaAccess,1.00,one_call
29,_tBjC0HDpEeSqnN80MQ2uGw,UserDBAdapter,1.00,one_call
30,_tBjC0HDpEeSqnN80MQ2uGw,UserDBAdapter,1.00,one_call
31,_5LN7MLg2EeSNPorBlo7x9g,DB,1.00,one_call
32,_5LN7MLg2EeSNPorBlo7x9g,DB,1.00,one_call
33,_qxAiILg7EeSNPorBlo7x9g,FileStorage,1.00,one_call
34,_5LN7MLg2EeSNPorBlo7x9g,DB,1.00,one_call
34,_9eK7YHDrEeSqnN80MQ2uGw,MediaAccess,1.00,one_call
35,_qxAiILg7EeSNPorBlo7x9g,FileStorage,1.00,one_call
36,_qxAiILg7EeSNPorBlo7x9g,FileStorage,1.00,one_call
