sentence,component_id,component_name,confidence,source
1,_1lMqsKESEeu-mYqkDskRow,UI,1.00,one_call
1,_3LCnIKESEeu-mYqkDskRow,Logic,1.00,one_call
1,_9JlCIKESEeu-mYqkDskRow,Storage,1.00,one_call
1,_Bae2oKETEeu-mYqkDskRow,Test Driver,1.00,one_call
1,_EIoe8KETEeu-mYqkDskRow,E2E,1.00,one_call
1,_GaP8QKETEeu-mYqkDskRow,Client,1.00,one_call
1,_zUmhEKESEeu-mYqkDskRow,Common,1.00,one_call
2,_KGVMcKETEeu-mYqkDskRow,GAE Datastore,1.00,one_call
4,_1lMqsKESEeu-mYqkDskRow,UI,1.00,one_call
5,_1lMqsKESEeu-mYqkDskRow,UI,1.00,one_call
7,_1lMqsKESEeu-mYqkDskRow,UI,1.00,one_call
9,_9JlCIKESEeu-mYqkDskRow,Storage,1.00,one_call
9,_KGVMcKETEeu-mYqkDskRow,GAE Datastore,1.00,one_call
10,_Bae2oKETEeu-mYqkDskRow,Test Driver,1.00,one_call
15,_EIoe8KETEeu-mYqkDskRow,E2E,1.00,one_call
16,_EIoe8KETEeu-mYqkDskRow,E2E,1.00,one_call
17,_EIoe8KETEeu-mYqkDskRow,E2E,1.00,one_call
18,_3LCnIKESEeu-mYqkDskRow,Logic,1.00,one_call
18,_GaP8QKETEeu-mYqkDskRow,Client,1.00,one_call
19,_GaP8QKETEeu-mYqkDskRow,Client,1.00,one_call
20,_zUmhEKESEeu-mYqkDskRow,Common,1.00,one_call
24,_1lMqsKESEeu-mYqkDskRow,UI,1.00,one_call
25,_1lMqsKESEeu-mYqkDskRow,UI,1.00,one_call
29,_1lMqsKESEeu-mYqkDskRow,UI,1.00,one_call
35,_KGVMcKETEeu-mYqkDskRow,GAE Datastore,1.00,one_call
47,_3LCnIKESEeu-mYqkDskRow,Logic,1.00,one_call
50,_1lMqsKESEeu-mYqkDskRow,UI,1.00,one_call
58,_KGVMcKETEeu-mYqkDskRow,GAE Datastore,1.00,one_call
62,_KGVMcKETEeu-mYqkDskRow,GAE Datastore,1.00,one_call
68,_3LCnIKESEeu-mYqkDskRow,Logic,1.00,one_call
69,_KGVMcKETEeu-mYqkDskRow,GAE Datastore,1.00,one_call
73,_KGVMcKETEeu-mYqkDskRow,GAE Datastore,1.00,one_call
74,_KGVMcKETEeu-mYqkDskRow,GAE Datastore,1.00,one_call
77,_3LCnIKESEeu-mYqkDskRow,Logic,1.00,one_call
81,_1lMqsKESEeu-mYqkDskRow,UI,1.00,one_call
83,_3LCnIKESEeu-mYqkDskRow,Logic,1.00,one_call
85,_1lMqsKESEeu-mYqkDskRow,UI,1.00,one_call
88,_3LCnIKESEeu-mYqkDskRow,Logic,1.00,one_call
88,_9JlCIKESEeu-mYqkDskRow,Storage,1.00,one_call
94,_KGVMcKETEeu-mYqkDskRow,GAE Datastore,1.00,one_call
97,_1lMqsKESEeu-mYqkDskRow,UI,1.00,one_call
97,_3LCnIKESEeu-mYqkDskRow,Logic,1.00,one_call
101,_9JlCIKESEeu-mYqkDskRow,Storage,1.00,one_call
118,_9JlCIKESEeu-mYqkDskRow,Storage,1.00,one_call
122,_3LCnIKESEeu-mYqkDskRow,Logic,1.00,one_call
123,_9JlCIKESEeu-mYqkDskRow,Storage,1.00,one_call
125,_9JlCIKESEeu-mYqkDskRow,Storage,1.00,one_call
127,_zUmhEKESEeu-mYqkDskRow,Common,1.00,one_call
128,_9JlCIKESEeu-mYqkDskRow,Storage,1.00,one_call
129,_3LCnIKESEeu-mYqkDskRow,Logic,1.00,one_call
131,_3LCnIKESEeu-mYqkDskRow,Logic,1.00,one_call
137,_KGVMcKETEeu-mYqkDskRow,GAE Datastore,1.00,one_call
139,_KGVMcKETEeu-mYqkDskRow,GAE Datastore,1.00,one_call
140,_KGVMcKETEeu-mYqkDskRow,GAE Datastore,1.00,one_call
144,_KGVMcKETEeu-mYqkDskRow,GAE Datastore,1.00,one_call
155,_zUmhEKESEeu-mYqkDskRow,Common,1.00,one_call
163,_Bae2oKETEeu-mYqkDskRow,Test Driver,1.00,one_call
168,_Bae2oKETEeu-mYqkDskRow,Test Driver,1.00,one_call
174,_zUmhEKESEeu-mYqkDskRow,Common,1.00,one_call
175,_zUmhEKESEeu-mYqkDskRow,Common,1.00,one_call
176,_3LCnIKESEeu-mYqkDskRow,Logic,1.00,one_call
177,_9JlCIKESEeu-mYqkDskRow,Storage,1.00,one_call
185,_1lMqsKESEeu-mYqkDskRow,UI,1.00,one_call
185,_3LCnIKESEeu-mYqkDskRow,Logic,1.00,one_call
185,_EIoe8KETEeu-mYqkDskRow,E2E,1.00,one_call
186,_EIoe8KETEeu-mYqkDskRow,E2E,1.00,one_call
189,_EIoe8KETEeu-mYqkDskRow,E2E,1.00,one_call
192,_EIoe8KETEeu-mYqkDskRow,E2E,1.00,one_call
194,_3LCnIKESEeu-mYqkDskRow,Logic,1.00,one_call
194,_GaP8QKETEeu-mYqkDskRow,Client,1.00,one_call
197,_3LCnIKESEeu-mYqkDskRow,Logic,1.00,one_call
197,_GaP8QKETEeu-mYqkDskRow,Client,1.00,one_call
198,_3LCnIKESEeu-mYqkDskRow,Logic,1.00,one_call
198,_GaP8QKETEeu-mYqkDskRow,Client,1.00,one_call
