sentence,component_id,component_name,confidence,source
4,_0e5u8FkHEeyewPSmlgszyA,HTML5 Client,1.00,one_call
5,_0e5u8FkHEeyewPSmlgszyA,HTML5 Client,1.00,one_call
6,_0e5u8FkHEeyewPSmlgszyA,HTML5 Client,1.00,one_call
8,_yGgUMFkHEeyewPSmlgszyA,HTML5 Server,1.00,one_call
9,_yGgUMFkHEeyewPSmlgszyA,HTML5 Server,1.00,one_call
14,_0e5u8FkHEeyewPSmlgszyA,HTML5 Client,1.00,one_call
15,_yGgUMFkHEeyewPSmlgszyA,HTML5 Server,1.00,one_call
16,_yGgUMFkHEeyewPSmlgszyA,HTML5 Server,1.00,one_call
17,_yGgUMFkHEeyewPSmlgszyA,HTML5 Server,1.00,one_call
18,_yGgUMFkHEeyewPSmlgszyA,HTML5 Server,1.00,one_call
19,_yGgUMFkHEeyewPSmlgszyA,HTML5 Server,1.00,one_call
20,_yGgUMFkHEeyewPSmlgszyA,HTML5 Server,1.00,one_call
21,_yGgUMFkHEeyewPSmlgszyA,HTML5 Server,1.00,one_call
24,_yGgUMFkHEeyewPSmlgszyA,HTML5 Server,1.00,one_call
25,_yGgUMFkHEeyewPSmlgszyA,HTML5 Server,1.00,one_call
26,_yGgUMFkHEeyewPSmlgszyA,HTML5 Server,1.00,one_call
27,_yGgUMFkHEeyewPSmlgszyA,HTML5 Server,1.00,one_call
28,_yGgUMFkHEeyewPSmlgszyA,HTML5 Server,1.00,one_call
29,_yGgUMFkHEeyewPSmlgszyA,HTML5 Server,1.00,one_call
30,_4yx-8FkHEeyewPSmlgszyA,BBB web,1.00,one_call
31,_yGgUMFkHEeyewPSmlgszyA,HTML5 Server,1.00,one_call
32,_yGgUMFkHEeyewPSmlgszyA,HTML5 Server,1.00,one_call
36,_4yx-8FkHEeyewPSmlgszyA,BBB web,1.00,one_call
37,_4yx-8FkHEeyewPSmlgszyA,BBB web,1.00,one_call
38,_4yx-8FkHEeyewPSmlgszyA,BBB web,1.00,one_call
39,_4yx-8FkHEeyewPSmlgszyA,BBB web,1.00,one_call
40,_4yx-8FkHEeyewPSmlgszyA,BBB web,1.00,one_call
41,_4yx-8FkHEeyewPSmlgszyA,BBB web,1.00,one_call
42,_4yx-8FkHEeyewPSmlgszyA,BBB web,1.00,one_call
43,_4yx-8FkHEeyewPSmlgszyA,BBB web,1.00,one_call
44,_4yx-8FkHEeyewPSmlgszyA,BBB web,1.00,one_call
45,_4yx-8FkHEeyewPSmlgszyA,BBB web,1.00,one_call
46,_6sergFkHEeyewPSmlgszyA,Redis PubSub,1.00,one_call
47,_6sergFkHEeyewPSmlgszyA,Redis PubSub,1.00,one_call
48,_RDHFIFwPEeyiuNx_RO7j-Q,Redis DB,1.00,one_call
49,_RDHFIFwPEeyiuNx_RO7j-Q,Redis DB,1.00,one_call
51,_XuNf4FkJEeyewPSmlgszyA,Apps,1.00,one_call
52,_XuNf4FkJEeyewPSmlgszyA,Apps,1.00,one_call
53,_XuNf4FkJEeyewPSmlgszyA,Apps,1.00,one_call
54,_XuNf4FkJEeyewPSmlgszyA,Apps,1.00,one_call
55,_XuNf4FkJEeyewPSmlgszyA,Apps,1.00,one_call
56,_XuNf4FkJEeyewPSmlgszyA,Apps,1.00,one_call
57,_9wZIcFkHEeyewPSmlgszyA,FSESL,1.00,one_call
58,_9wZIcFkHEeyewPSmlgszyA,FSESL,1.00,one_call
59,_9wZIcFkHEeyewPSmlgszyA,FSESL,1.00,one_call
60,_6sergFkHEeyewPSmlgszyA,Redis PubSub,1.00,one_call
60,_9wZIcFkHEeyewPSmlgszyA,FSESL,1.00,one_call
60,_XuNf4FkJEeyewPSmlgszyA,Apps,1.00,one_call
61,_nwrCMFwPEeyiuNx_RO7j-Q,FreeSWITCH,1.00,one_call
62,_nwrCMFwPEeyiuNx_RO7j-Q,FreeSWITCH,1.00,one_call
63,_nwrCMFwPEeyiuNx_RO7j-Q,FreeSWITCH,1.00,one_call
64,_nwrCMFwPEeyiuNx_RO7j-Q,FreeSWITCH,1.00,one_call
65,_nwrCMFwPEeyiuNx_RO7j-Q,FreeSWITCH,1.00,one_call
66,_nwrCMFwPEeyiuNx_RO7j-Q,FreeSWITCH,1.00,one_call
67,_oN4CMFkHEeyewPSmlgszyA,kurento,1.00,one_call
67,_s0aIcFkHEeyewPSmlgszyA,WebRTC-SFU,1.00,one_call
68,_oN4CMFkHEeyewPSmlgszyA,kurento,1.00,one_call
69,_oN4CMFkHEeyewPSmlgszyA,kurento,1.00,one_call
70,_s0aIcFkHEeyewPSmlgszyA,WebRTC-SFU,1.00,one_call
72,_0e5u8FkHEeyewPSmlgszyA,HTML5 Client,1.00,one_call
72,_nwrCMFwPEeyiuNx_RO7j-Q,FreeSWITCH,1.00,one_call
73,_0e5u8FkHEeyewPSmlgszyA,HTML5 Client,1.00,one_call
76,_2BgxMFkHEeyewPSmlgszyA,Presentation Conversion,1.00,one_call
77,_2BgxMFkHEeyewPSmlgszyA,Presentation Conversion,1.00,one_call
